system:index,EVI,LC_Type1,NDVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,year,.geo
8_4170,5210.869565217391,2,7493.565217391304,619.8695652173913,3674.695652173913,471.7391304347826,646.304347826087,2009,"{""type"":""Point"",""coordinates"":[118.04123153131918,5.219304714752339]}"
8_4178,5146.260869565217,2,7609.347826086957,516.0434782608696,3465.4347826086955,504.9130434782609,803.1304347826087,2009,"{""type"":""Point"",""coordinates"":[102.20599680245545,5.048429412100011]}"
8_4179,4321.95652173913,10,5984.739130434783,990.2173913043479,3748.782608695652,579.3478260869565,1439.8695652173913,2009,"{""type"":""Point"",""coordinates"":[116.92775540035679,1.16054165273228]}"
8_4180,5784.826086956522,2,7618.695652173913,544.8260869565217,3797.6521739130435,478.04347826086956,674.8260869565217,2009,"{""type"":""Point"",""coordinates"":[111.84600915593317,2.5805031067318622]}"
8_4182,4906.652173913043,14,6947.565217391304,634.1739130434783,3431.8260869565215,453.5652173913044,1040.5217391304348,2009,"{""type"":""Point"",""coordinates"":[100.47529094725842,7.067947435472237]}"
8_4185,3866.217391304348,2,4949.521739130435,1539.695652173913,3983.086956521739,1464.608695652174,1251.608695652174,2009,"{""type"":""Point"",""coordinates"":[111.66258057479416,1.056507673234612]}"
8_4189,4709.434782608696,13,7316.869565217391,475.69565217391306,3085.2608695652175,281.7391304347826,658.4782608695652,2009,"{""type"":""Point"",""coordinates"":[100.95770890610892,4.844055036673502]}"
8_4195,5601.086956521739,11,7410.391304347826,569.8260869565217,3751.217391304348,478.0869565217391,511.60869565217394,2009,"{""type"":""Point"",""coordinates"":[117.38219512197801,3.697509314612048]}"
8_4197,4486.130434782609,2,7367.086956521739,498.5217391304348,2941.4347826086955,470.95652173913044,503.5652173913044,2009,"{""type"":""Point"",""coordinates"":[117.56102638443333,5.387440416615891]}"
8_4198,4246.739130434783,8,6671.260869565217,639.4782608695652,3034.1739130434785,442.1304347826087,945.3478260869565,2009,"{""type"":""Point"",""coordinates"":[101.66105948761258,1.5976783451129593]}"
8_4200,4371.260869565217,2,6770.130434782609,640.4782608695652,3067.1739130434785,568.8695652173913,649.3913043478261,2009,"{""type"":""Point"",""coordinates"":[99.8726504751679,0.8788353330607913]}"
8_4206,5439.130434782609,2,8016.695652173913,446.3478260869565,3528.2608695652175,361.5652173913044,660.1739130434783,2009,"{""type"":""Point"",""coordinates"":[114.92306840333652,4.70824224070716]}"
8_4210,4731.826086956522,2,7314.260869565217,491.5652173913044,2946.478260869565,521.7391304347826,575.8260869565217,2009,"{""type"":""Point"",""coordinates"":[115.00739241755858,1.874934506679489]}"
8_4211,5113.739130434783,2,7527.826086956522,465.7391304347826,3176.1739130434785,492.4347826086956,550.1304347826087,2009,"{""type"":""Point"",""coordinates"":[111.3752143677581,0.964638471405362]}"
8_4212,3045.0,2,4336.478260869565,1898.5217391304348,3780.8260869565215,1711.2173913043478,1195.9565217391305,2009,"{""type"":""Point"",""coordinates"":[108.33988279856689,3.9637934254006115]}"
8_4216,4244.869565217391,2,7159.086956521739,557.0869565217391,2838.217391304348,484.4782608695652,510.7826086956522,2009,"{""type"":""Point"",""coordinates"":[101.44435211569927,1.9071806838224268]}"
8_4217,4648.130434782609,2,7358.95652173913,691.7391304347826,3274.782608695652,451.1304347826087,557.1304347826087,2009,"{""type"":""Point"",""coordinates"":[115.26326249549345,4.587268243537442]}"
8_4219,4355.869565217391,2,6703.869565217391,732.0,3237.1304347826085,638.1304347826087,659.3913043478261,2009,"{""type"":""Point"",""coordinates"":[116.31667450577147,5.749897238602745]}"
8_4221,5478.478260869565,2,8057.217391304348,377.6521739130435,3324.1304347826085,349.0869565217391,493.2173913043478,2009,"{""type"":""Point"",""coordinates"":[113.4532463114367,2.42647926359914]}"
8_4224,4996.521739130435,2,7529.95652173913,586.5652173913044,3354.086956521739,471.5217391304348,662.5217391304348,2009,"{""type"":""Point"",""coordinates"":[102.56696520157149,4.195710449305696]}"
8_4225,4706.347826086957,2,7747.782608695652,540.2173913043479,3099.1739130434785,556.3913043478261,589.3913043478261,2009,"{""type"":""Point"",""coordinates"":[116.47935812628855,4.256186398368928]}"
8_4227,948.4285714285714,17,4316.428571428572,379.7142857142857,733.6428571428571,581.0714285714286,332.14285714285717,2009,"{""type"":""Point"",""coordinates"":[106.43897598870221,3.1425060126130338]}"
8_4229,5718.608695652174,2,8093.652173913043,418.0,3766.304347826087,386.69565217391306,653.7391304347826,2009,"{""type"":""Point"",""coordinates"":[116.9226953728955,6.398750615254404]}"
8_4231,5021.521739130435,2,7617.826086956522,556.0,3240.304347826087,521.4347826086956,638.3913043478261,2009,"{""type"":""Point"",""coordinates"":[102.62752767250687,4.702558823420126]}"
8_4233,4285.521739130435,2,6896.869565217391,563.695652173913,2936.2608695652175,443.6521739130435,654.1304347826087,2009,"{""type"":""Point"",""coordinates"":[109.15604272079918,0.9128709877750887]}"
8_4235,4394.217391304348,13,6519.521739130435,738.5217391304348,3239.0,528.3478260869565,837.2173913043479,2009,"{""type"":""Point"",""coordinates"":[111.866692114875,2.278117895678567]}"
8_4237,4553.260869565217,2,7114.304347826087,712.4347826086956,3267.6521739130435,638.4782608695652,651.0434782608696,2009,"{""type"":""Point"",""coordinates"":[116.63396043721274,4.348632423634628]}"
8_4238,4642.086956521739,8,6602.782608695652,798.3913043478261,3559.3478260869565,580.9130434782609,1000.0,2009,"{""type"":""Point"",""coordinates"":[101.85163400556375,0.8842555310239826]}"
8_4239,5054.173913043478,2,7469.173913043478,532.9565217391304,3435.1739130434785,426.30434782608694,859.3913043478261,2009,"{""type"":""Point"",""coordinates"":[102.29224585547871,4.77979753138885]}"
8_4244,4889.95652173913,2,7435.95652173913,712.9565217391304,3485.9565217391305,467.0869565217391,636.0434782608696,2009,"{""type"":""Point"",""coordinates"":[116.24423624762166,1.630871658298607]}"
8_4245,5240.304347826087,2,7626.04347826087,544.0869565217391,3519.0434782608695,476.9130434782609,637.0434782608696,2009,"{""type"":""Point"",""coordinates"":[117.36078994584945,2.711396012215425]}"
8_4246,5301.04347826087,2,8093.347826086957,353.5652173913044,3302.478260869565,277.39130434782606,478.30434782608694,2009,"{""type"":""Point"",""coordinates"":[115.78088766185408,1.785310484160773]}"
8_4247,5567.434782608696,10,6755.347826086957,889.4782608695652,4458.04347826087,721.6086956521739,883.5217391304348,2009,"{""type"":""Point"",""coordinates"":[99.90061479764837,2.8650299426615096]}"
8_4250,291.55555555555554,11,662.2222222222222,1579.4444444444443,1786.388888888889,1043.9444444444443,644.5555555555555,2009,"{""type"":""Point"",""coordinates"":[117.21855701448288,3.566910596301496]}"
8_4251,3555.608695652174,2,6009.173913043478,974.0,3045.2608695652175,887.8260869565217,932.2608695652174,2009,"{""type"":""Point"",""coordinates"":[100.86536649473419,5.458151350241997]}"
8_4254,1613.4782608695652,2,4243.347826086957,664.3913043478261,1483.5217391304348,626.7826086956521,634.8181818181819,2009,"{""type"":""Point"",""coordinates"":[101.71243199408963,1.0859317675108]}"
8_4255,3770.304347826087,2,6614.869565217391,640.2608695652174,2632.0,464.3478260869565,627.2173913043479,2009,"{""type"":""Point"",""coordinates"":[114.27770615558828,3.1242234674007183]}"
8_4256,5141.521739130435,2,7558.913043478261,601.9565217391304,3537.6521739130435,562.4782608695652,674.7826086956521,2009,"{""type"":""Point"",""coordinates"":[118.15005677877795,4.4467660582290405]}"
8_4259,5106.95652173913,2,7649.173913043478,493.5652173913044,3299.1739130434785,484.7391304347826,634.0869565217391,2009,"{""type"":""Point"",""coordinates"":[117.40819511250044,5.305920752102794]}"
8_4261,6186.782608695652,8,8311.478260869566,359.5652173913044,3801.2608695652175,277.8695652173913,675.2173913043479,2009,"{""type"":""Point"",""coordinates"":[101.19378591874604,5.912759752067453]}"
8_4263,5643.478260869565,8,8089.304347826087,436.3478260869565,3729.304347826087,337.4347826086956,663.5652173913044,2009,"{""type"":""Point"",""coordinates"":[102.63404576447518,3.336421831105316]}"
8_4264,4026.5652173913045,2,6439.913043478261,849.0869565217391,3210.217391304348,642.304347826087,792.304347826087,2009,"{""type"":""Point"",""coordinates"":[116.77512044767204,5.060938076797711]}"
8_4267,4717.869565217391,8,6477.95652173913,1050.4782608695652,4048.478260869565,654.1739130434783,980.6521739130435,2009,"{""type"":""Point"",""coordinates"":[119.13886420970435,5.3878248312931545]}"
8_4268,5402.478260869565,2,7842.913043478261,435.7826086956522,3465.782608695652,389.30434782608694,645.4782608695652,2009,"{""type"":""Point"",""coordinates"":[109.90464023675898,1.1897837198360206]}"
8_4271,4207.347826086957,2,6503.521739130435,891.0434782608696,3274.9565217391305,769.7826086956521,730.0434782608696,2009,"{""type"":""Point"",""coordinates"":[113.7403400795494,0.9650801155412291]}"
8_4273,4920.304347826087,2,7577.95652173913,488.82608695652175,3212.086956521739,495.69565217391306,539.0869565217391,2009,"{""type"":""Point"",""coordinates"":[117.19360761727627,1.7975030032432926]}"
8_4274,4944.782608695652,2,7595.217391304348,468.95652173913044,3093.521739130435,457.9130434782609,611.4347826086956,2009,"{""type"":""Point"",""coordinates"":[102.826206144361,4.473713585481734]}"
8_4280,3396.913043478261,2,6249.173913043478,828.0869565217391,2685.3478260869565,692.1739130434783,728.6086956521739,2009,"{""type"":""Point"",""coordinates"":[115.79870448128493,4.134874559260012]}"
8_4283,6244.869565217391,2,7970.739130434783,506.7391304347826,4281.913043478261,387.7391304347826,731.304347826087,2009,"{""type"":""Point"",""coordinates"":[118.01893294709396,5.169827120218729]}"
8_4285,4904.304347826087,2,7351.652173913043,537.3478260869565,3346.0434782608695,427.39130434782606,540.304347826087,2009,"{""type"":""Point"",""coordinates"":[101.14195902120376,1.7486428515849846]}"
8_4291,5468.782608695652,8,7886.521739130435,423.30434782608694,3495.304347826087,307.4782608695652,708.6521739130435,2009,"{""type"":""Point"",""coordinates"":[101.03328961894812,5.726900931712118]}"
8_4293,4625.086956521739,2,7037.869565217391,664.0869565217391,3413.0,442.2173913043478,778.2608695652174,2009,"{""type"":""Point"",""coordinates"":[112.84557242521981,1.9910700809645154]}"
8_4295,4335.869565217391,2,6577.695652173913,804.1739130434783,3312.8695652173915,769.695652173913,804.9130434782609,2009,"{""type"":""Point"",""coordinates"":[116.36272779578191,1.2133375641840456]}"
8_4296,5310.869565217391,2,7820.739130434783,470.7391304347826,3565.0,340.4782608695652,599.695652173913,2009,"{""type"":""Point"",""coordinates"":[103.10092581679169,3.6326134640225205]}"
8_4297,3513.217391304348,2,5434.391304347826,1272.0434782608695,3327.521739130435,1176.5652173913043,984.5217391304348,2009,"{""type"":""Point"",""coordinates"":[116.15727534828595,2.210791316856796]}"
8_4298,5308.304347826087,2,7716.0,511.6521739130435,3639.2608695652175,395.2608695652174,738.3478260869565,2009,"{""type"":""Point"",""coordinates"":[117.05699185659452,1.7827596242980477]}"
8_4300,4646.521739130435,10,6518.478260869565,774.0434782608696,3519.521739130435,548.0869565217391,1088.7391304347825,2009,"{""type"":""Point"",""coordinates"":[101.37049880277095,3.3604347315042977]}"
8_4302,4720.652173913043,2,6937.391304347826,708.3478260869565,3382.8695652173915,687.1739130434783,717.6521739130435,2009,"{""type"":""Point"",""coordinates"":[117.90442483496301,1.3385227055337483]}"
8_4307,4984.217391304348,2,7820.826086956522,565.8695652173913,3328.6521739130435,401.04347826086956,529.8695652173913,2009,"{""type"":""Point"",""coordinates"":[114.53054837058794,4.470520361723284]}"
8_4310,4398.086956521739,2,6961.391304347826,552.2608695652174,2896.1739130434785,548.2173913043479,531.7826086956521,2009,"{""type"":""Point"",""coordinates"":[116.3904908069313,2.0603856082757575]}"
8_4314,3500.217391304348,2,5203.913043478261,1297.8260869565217,3444.782608695652,1223.391304347826,915.0,2009,"{""type"":""Point"",""coordinates"":[115.26715242923116,1.8595755853439033]}"
8_4315,4379.913043478261,2,7784.086956521739,383.95652173913044,2725.608695652174,351.17391304347825,509.39130434782606,2009,"{""type"":""Point"",""coordinates"":[114.15319438310497,1.9479080812311023]}"
8_4317,4413.260869565217,2,6912.782608695652,552.0,3029.3478260869565,500.5217391304348,654.5652173913044,2009,"{""type"":""Point"",""coordinates"":[117.32911301338424,1.874201090554762]}"
8_4318,2760.6521739130435,8,4892.391304347826,941.6086956521739,2512.9565217391305,765.0,1252.304347826087,2009,"{""type"":""Point"",""coordinates"":[101.49281161301803,1.5646290236084242]}"
8_4319,4074.2608695652175,2,6841.0,586.5217391304348,2863.391304347826,398.30434782608694,664.304347826087,2009,"{""type"":""Point"",""coordinates"":[111.22007133383897,1.5331044633214679]}"
8_4321,4923.95652173913,8,7143.434782608696,592.9565217391304,3367.4347826086955,471.2608695652174,787.7826086956521,2009,"{""type"":""Point"",""coordinates"":[116.49229125042841,5.930699343556498]}"
8_4322,4823.521739130435,2,7368.434782608696,585.1304347826087,3357.1739130434785,523.3478260869565,644.9565217391304,2009,"{""type"":""Point"",""coordinates"":[116.64761960114473,3.8171138459739713]}"
8_4324,4937.826086956522,2,7429.95652173913,539.0434782608696,3322.521739130435,451.04347826086956,650.8260869565217,2009,"{""type"":""Point"",""coordinates"":[113.35428196532497,1.851048824574458]}"
8_4326,3736.086956521739,13,5499.913043478261,928.695652173913,3153.5652173913045,648.5652173913044,1250.3478260869565,2009,"{""type"":""Point"",""coordinates"":[114.67862249623252,4.841499952545461]}"
8_4328,5679.0,8,8106.565217391304,373.7391304347826,3532.4347826086955,319.30434782608694,630.2608695652174,2009,"{""type"":""Point"",""coordinates"":[117.68857247766604,5.319300821079777]}"
8_4332,4279.826086956522,2,6805.695652173913,629.1304347826087,2949.8260869565215,591.0434782608696,557.304347826087,2009,"{""type"":""Point"",""coordinates"":[113.43361453882491,1.5679665715973852]}"
8_4337,4472.086956521739,14,6737.608695652174,623.0434782608696,3185.7391304347825,417.4347826086956,884.7391304347826,2009,"{""type"":""Point"",""coordinates"":[102.74959347810938,5.524292397241468]}"
8_4339,4177.086956521739,2,6781.913043478261,619.5217391304348,2904.1304347826085,564.7826086956521,601.5217391304348,2009,"{""type"":""Point"",""coordinates"":[114.48724544885167,1.6395099947399583]}"
8_4344,4428.826086956522,2,7785.173913043478,369.4347826086956,2880.217391304348,236.30434782608697,531.9565217391304,2009,"{""type"":""Point"",""coordinates"":[115.41630340318412,3.9901046545658416]}"
8_4350,5388.695652173913,2,7685.173913043478,558.4347826086956,3655.913043478261,445.95652173913044,740.5217391304348,2009,"{""type"":""Point"",""coordinates"":[117.2030441884323,1.563378871320015]}"
8_4353,4224.347826086957,2,6452.347826086957,873.7391304347826,3357.9565217391305,774.1304347826087,755.8260869565217,2009,"{""type"":""Point"",""coordinates"":[112.506398303916,1.3463123775461545]}"
8_4357,5027.782608695652,2,6946.130434782609,685.2608695652174,3488.0434782608695,641.6086956521739,698.1304347826087,2009,"{""type"":""Point"",""coordinates"":[111.94452863808391,1.9082468411236082]}"
8_4358,5740.782608695652,2,8559.130434782608,272.7391304347826,3429.391304347826,185.8695652173913,465.69565217391306,2009,"{""type"":""Point"",""coordinates"":[115.64783278330636,4.950469905400074]}"
8_4359,4276.826086956522,2,6670.04347826087,911.4347826086956,3344.3478260869565,612.9565217391304,725.9565217391304,2009,"{""type"":""Point"",""coordinates"":[112.82717042120771,1.3304881031468674]}"
8_4360,5172.913043478261,2,7168.652173913043,591.3913043478261,3509.8260869565215,446.60869565217394,779.5217391304348,2009,"{""type"":""Point"",""coordinates"":[111.93509832816999,1.654124090598293]}"
8_4361,4627.391304347826,2,7466.695652173913,470.4347826086956,2889.8260869565215,403.5217391304348,564.4347826086956,2009,"{""type"":""Point"",""coordinates"":[116.95286941657366,4.560040745202421]}"
8_4362,4758.782608695652,2,7852.478260869565,383.7826086956522,3023.8695652173915,253.34782608695653,618.9565217391304,2009,"{""type"":""Point"",""coordinates"":[114.45179933175797,2.3595431110889296]}"
8_4369,5236.217391304348,2,7893.869565217391,407.3478260869565,3301.1739130434785,280.5652173913044,623.6086956521739,2009,"{""type"":""Point"",""coordinates"":[114.02247199328556,2.8108709091201147]}"
8_4371,4816.260869565217,8,7222.434782608696,571.1739130434783,3297.0,423.17391304347825,718.304347826087,2009,"{""type"":""Point"",""coordinates"":[116.37187381836944,5.286197270835375]}"
8_4373,4959.304347826087,2,7865.826086956522,358.39130434782606,2994.608695652174,322.17391304347825,540.6086956521739,2009,"{""type"":""Point"",""coordinates"":[114.25024567315664,2.952683507552394]}"
8_4374,4673.304347826087,2,7755.695652173913,436.5652173913044,2954.0434782608695,454.82608695652175,567.3478260869565,2009,"{""type"":""Point"",""coordinates"":[116.44449630474836,4.333489570249549]}"
8_4375,3547.9565217391305,10,5506.652173913043,801.0434782608696,2909.0,657.8260869565217,1088.2608695652175,2009,"{""type"":""Point"",""coordinates"":[100.90106851716352,1.0841067237888318]}"
8_4376,5111.739130434783,2,7528.0,497.9130434782609,3372.478260869565,480.2173913043478,589.304347826087,2009,"{""type"":""Point"",""coordinates"":[103.35189813123878,3.1895647676119014]}"
8_4377,3809.391304347826,2,6308.04347826087,847.695652173913,3035.782608695652,821.5217391304348,665.5652173913044,2009,"{""type"":""Point"",""coordinates"":[112.09549292473059,1.0534612298613402]}"
8_4379,5581.086956521739,2,7887.173913043478,472.39130434782606,3708.0,414.8695652173913,681.695652173913,2009,"{""type"":""Point"",""coordinates"":[116.32005201740108,5.277285202352421]}"
8_4398,4083.2608695652175,2,7557.826086956522,454.17391304347825,2652.695652173913,313.69565217391306,532.2173913043479,2009,"{""type"":""Point"",""coordinates"":[115.89309074494282,4.346386796555276]}"
8_4400,4786.782608695652,2,7391.565217391304,579.3913043478261,3286.1304347826085,502.5652173913044,593.695652173913,2009,"{""type"":""Point"",""coordinates"":[114.44125942410174,4.366953866690945]}"
8_4404,4868.565217391304,2,8138.130434782609,309.8695652173913,2905.608695652174,284.7391304347826,457.0,2009,"{""type"":""Point"",""coordinates"":[115.0216306181606,3.707908492619183]}"
8_4407,5010.608695652174,10,7185.826086956522,615.7826086956521,3604.2608695652175,361.69565217391306,1001.7391304347826,2009,"{""type"":""Point"",""coordinates"":[117.4444697487409,4.501425211044221]}"
8_4408,4336.0,2,6936.782608695652,648.2608695652174,3049.9565217391305,599.3913043478261,619.3478260869565,2009,"{""type"":""Point"",""coordinates"":[114.94442798162716,2.072797187202072]}"
8_4409,4686.347826086957,2,7369.782608695652,571.7826086956521,3218.1739130434785,519.695652173913,626.3478260869565,2009,"{""type"":""Point"",""coordinates"":[115.08549135897987,1.6659567424742872]}"
8_4410,4691.695652173913,14,6963.565217391304,643.0,3442.521739130435,407.95652173913044,904.3913043478261,2009,"{""type"":""Point"",""coordinates"":[100.43313120049669,6.6708338176113955]}"
8_4411,4727.391304347826,2,7837.521739130435,432.5652173913044,3081.1739130434785,318.30434782608694,535.5217391304348,2009,"{""type"":""Point"",""coordinates"":[115.08098293635757,1.316872145766674]}"
8_4412,4600.0,11,7243.695652173913,506.30434782608694,3002.7391304347825,438.8695652173913,419.39130434782606,2009,"{""type"":""Point"",""coordinates"":[119.0108801614675,5.391397431343519]}"
8_4413,4455.782608695652,2,6596.304347826087,815.6521739130435,3373.478260869565,619.0,920.8260869565217,2009,"{""type"":""Point"",""coordinates"":[116.41264147525476,5.6135178776537344]}"
8_4415,4602.521739130435,2,8166.086956521739,331.1304347826087,2794.782608695652,238.17391304347825,485.7391304347826,2009,"{""type"":""Point"",""coordinates"":[114.32111182772772,2.674026030619253]}"
8_4422,4721.434782608696,2,7737.0,398.30434782608694,2945.0434782608695,281.0,431.30434782608694,2009,"{""type"":""Point"",""coordinates"":[117.15203242746719,5.662673042631119]}"
8_4430,5094.608695652174,2,7426.739130434783,540.3913043478261,3492.0434782608695,420.30434782608694,652.0,2009,"{""type"":""Point"",""coordinates"":[101.9972475123381,1.055958709537086]}"
8_4431,3892.0,12,5978.478260869565,782.304347826087,3141.9565217391305,473.2173913043478,958.0,2009,"{""type"":""Point"",""coordinates"":[101.67287070654947,6.4926351526439]}"
8_4433,4522.391304347826,2,7457.217391304348,474.04347826086956,2859.0434782608695,422.2173913043478,504.0,2009,"{""type"":""Point"",""coordinates"":[116.85976268260478,4.603929816767525]}"
8_4437,4956.217391304348,2,7899.739130434783,404.6521739130435,3045.5652173913045,410.6521739130435,513.7826086956521,2009,"{""type"":""Point"",""coordinates"":[103.2886527431247,2.4137205758697204]}"
8_4443,5093.086956521739,2,7100.347826086957,819.3478260869565,3729.3478260869565,717.304347826087,777.0869565217391,2009,"{""type"":""Point"",""coordinates"":[116.17239005013843,4.761495407881632]}"
8_4444,4599.304347826087,2,7232.565217391304,680.6521739130435,3204.6521739130435,514.3913043478261,716.9565217391304,2009,"{""type"":""Point"",""coordinates"":[114.72550765578941,1.5491788954531283]}"
8_4447,5271.173913043478,2,7201.782608695652,657.1304347826087,3729.1739130434785,628.0434782608696,765.4347826086956,2009,"{""type"":""Point"",""coordinates"":[117.29274034869121,4.952774715325005]}"
8_4448,4800.565217391304,8,7326.217391304348,535.6086956521739,3363.1739130434785,402.9130434782609,724.2173913043479,2009,"{""type"":""Point"",""coordinates"":[102.11061370211468,1.21151836579584]}"
8_4454,4640.826086956522,2,7116.869565217391,592.8260869565217,3280.391304347826,562.5652173913044,692.6521739130435,2009,"{""type"":""Point"",""coordinates"":[117.12465950641949,2.2836030226813064]}"
8_4455,4778.739130434783,2,7321.565217391304,719.0,3412.7391304347825,573.8260869565217,650.1739130434783,2009,"{""type"":""Point"",""coordinates"":[102.89193220761913,4.140228431423027]}"
8_4457,5214.434782608696,2,7637.695652173913,455.1304347826087,3252.217391304348,480.4782608695652,484.4347826086956,2009,"{""type"":""Point"",""coordinates"":[110.21895540494596,1.34620896487278]}"
8_4458,4935.130434782609,2,8246.739130434782,316.30434782608694,3034.9565217391305,222.04347826086956,492.95652173913044,2009,"{""type"":""Point"",""coordinates"":[100.77170295146827,5.3886470323812405]}"
8_4459,4694.478260869565,2,7430.608695652174,594.2608695652174,3117.521739130435,423.5652173913044,610.8695652173913,2009,"{""type"":""Point"",""coordinates"":[115.90893049719236,2.6741043299307576]}"
8_4460,4603.304347826087,2,7425.95652173913,511.04347826086956,3141.521739130435,437.7826086956522,538.0869565217391,2009,"{""type"":""Point"",""coordinates"":[114.7872233200599,1.6882396546694007]}"
8_4464,5394.304347826087,2,7247.260869565217,585.6086956521739,3579.217391304348,600.3913043478261,627.6521739130435,2009,"{""type"":""Point"",""coordinates"":[110.10474474258896,0.8821766633274731]}"
8_4468,4508.95652173913,2,7115.304347826087,605.2608695652174,3090.304347826087,538.7826086956521,642.6521739130435,2009,"{""type"":""Point"",""coordinates"":[112.66040727483761,0.9700974230224607]}"
8_4475,4978.173913043478,2,6981.304347826087,712.7826086956521,3727.695652173913,660.695652173913,732.5217391304348,2009,"{""type"":""Point"",""coordinates"":[118.72030803981352,5.294351521457092]}"
8_4477,5008.304347826087,2,7205.04347826087,590.5652173913044,3341.782608695652,568.1304347826087,570.304347826087,2009,"{""type"":""Point"",""coordinates"":[112.05940109931844,2.4232120913914805]}"
8_4482,4914.434782608696,8,6909.739130434783,728.6086956521739,3594.304347826087,576.4782608695652,875.6086956521739,2009,"{""type"":""Point"",""coordinates"":[102.09306283263481,1.0228573160540186]}"
8_4483,5837.0,8,7647.913043478261,532.8695652173913,3893.8695652173915,417.0,730.3913043478261,2009,"{""type"":""Point"",""coordinates"":[101.34428900579233,1.8226797072884124]}"
8_4484,5528.304347826087,8,7804.869565217391,473.39130434782606,3751.521739130435,308.2608695652174,694.1304347826087,2009,"{""type"":""Point"",""coordinates"":[117.08332313208989,6.465424917739411]}"
8_4485,6209.347826086957,2,8715.391304347826,279.5217391304348,3888.1304347826085,163.8695652173913,496.1304347826087,2009,"{""type"":""Point"",""coordinates"":[99.9192604417286,1.0045123866659067]}"
8_4491,5135.130434782609,8,7193.086956521739,640.2173913043479,3564.0434782608695,452.95652173913044,718.304347826087,2009,"{""type"":""Point"",""coordinates"":[117.08520263610407,6.7165709441082235]}"
8_4493,4043.0434782608695,14,6483.608695652174,643.8260869565217,2986.9565217391305,385.5217391304348,921.9130434782609,2009,"{""type"":""Point"",""coordinates"":[102.47448195169092,5.805357344137387]}"
8_4496,4679.869565217391,2,7771.695652173913,426.7391304347826,2979.1304347826085,343.4782608695652,542.2608695652174,2009,"{""type"":""Point"",""coordinates"":[114.43647154908716,2.139627432431693]}"
8_4502,4162.782608695652,9,5874.695652173913,947.6521739130435,3403.1739130434785,585.9565217391304,1116.0869565217392,2009,"{""type"":""Point"",""coordinates"":[101.28740660489338,3.3049155054161483]}"
8_4506,4984.434782608696,8,6940.739130434783,753.1304347826087,3686.2608695652175,584.1739130434783,790.0,2009,"{""type"":""Point"",""coordinates"":[111.02281444739383,1.200224484694688]}"
8_4507,4118.565217391304,2,6791.565217391304,696.3478260869565,3085.391304347826,675.0869565217391,730.8260869565217,2009,"{""type"":""Point"",""coordinates"":[112.42698009211722,1.231935220940261]}"
8_4518,4913.652173913043,8,7047.086956521739,674.0434782608696,3500.086956521739,564.8260869565217,842.5217391304348,2009,"{""type"":""Point"",""coordinates"":[100.17783559406617,2.2698094292565836]}"
8_4522,5255.95652173913,2,8129.695652173913,369.5652173913044,3203.608695652174,318.2173913043478,527.5652173913044,2009,"{""type"":""Point"",""coordinates"":[101.26922358472106,6.054381715474202]}"
8_4525,3795.086956521739,2,6457.782608695652,652.6521739130435,2761.8260869565215,529.7391304347826,941.4347826086956,2009,"{""type"":""Point"",""coordinates"":[101.22652863412735,2.013060681077221]}"
8_4527,5015.913043478261,8,7374.434782608696,564.1304347826087,3415.7391304347825,411.4782608695652,774.3913043478261,2009,"{""type"":""Point"",""coordinates"":[100.42159932576459,1.6157642797937672]}"
8_4531,2591.782608695652,13,3951.0,1330.3478260869565,2993.913043478261,650.9565217391304,1530.4347826086957,2009,"{""type"":""Point"",""coordinates"":[101.79037527502656,2.832444751594779]}"
8_4534,4660.521739130435,14,6697.260869565217,856.695652173913,3664.8695652173915,547.7391304347826,1022.8695652173913,2009,"{""type"":""Point"",""coordinates"":[99.72628160686614,1.257192460403464]}"
8_4536,4329.086956521739,2,7090.826086956522,683.8260869565217,3157.6521739130435,539.4347826086956,641.0869565217391,2009,"{""type"":""Point"",""coordinates"":[117.04592529516313,3.8923077189651814]}"
8_4539,-23.0,17,-56.0,1079.0,1066.0,1423.0,338.0,2009,"{""type"":""Point"",""coordinates"":[119.2137830652125,5.134696370442867]}"
8_4540,3422.0,2,5770.869565217391,1017.8695652173913,2996.391304347826,841.2173913043479,856.7391304347826,2009,"{""type"":""Point"",""coordinates"":[112.42231248616174,0.8577572086854045]}"
8_4549,4766.782608695652,2,8020.260869565217,374.1304347826087,3000.7391304347825,295.17391304347825,509.30434782608694,2009,"{""type"":""Point"",""coordinates"":[102.06547697841759,4.630638830667036]}"
8_4559,5201.304347826087,2,7931.869565217391,441.4347826086956,3332.782608695652,421.4347826086956,576.7826086956521,2009,"{""type"":""Point"",""coordinates"":[102.19578433699559,3.768840328941033]}"
8_4560,5030.95652173913,8,7199.565217391304,612.4782608695652,3557.695652173913,370.0869565217391,843.5652173913044,2009,"{""type"":""Point"",""coordinates"":[99.78509760167341,7.076276577605331]}"
8_4563,5060.869565217391,2,7330.826086956522,562.2173913043479,3381.5652173913045,533.8260869565217,643.695652173913,2009,"{""type"":""Point"",""coordinates"":[102.87405694805112,2.246722450313113]}"
8_4566,5203.565217391304,2,7990.391304347826,386.4347826086956,3213.8695652173915,303.1304347826087,530.7391304347826,2009,"{""type"":""Point"",""coordinates"":[114.93116132403955,2.8955726236357693]}"
8_4571,5317.086956521739,2,7631.434782608696,500.4347826086956,3556.1739130434785,398.4347826086956,672.6521739130435,2009,"{""type"":""Point"",""coordinates"":[116.73946430998183,5.159894757185798]}"
